date,strategy,equity
2025-11-23,RF_TOP_30_BASE,331408.09480489313
2025-11-24,RF_TOP_30_BASE,331408.09480489313
2025-11-25,RF_TOP_30_BASE,331408.09480489313
2025-11-26,RF_TOP_30_BASE,331408.09480489313
2025-11-27,RF_TOP_30_BASE,331408.09480489313
2025-11-28,RF_TOP_30_BASE,348577.312160283
2025-11-29,RF_TOP_30_BASE,348577.312160283
2025-11-30,RF_TOP_30_BASE,348577.312160283
2025-12-01,RF_TOP_30_BASE,348577.312160283
2025-12-02,RF_TOP_30_BASE,348577.31216028304
2025-12-03,RF_TOP_30_BASE,348577.31216028304
2025-12-04,RF_TOP_30_BASE,361107.1724202341
2025-12-05,RF_TOP_30_BASE,361107.1724202341
2025-12-06,RF_TOP_30_BASE,361107.1724202341
2025-12-07,RF_TOP_30_BASE,361107.1724202341
2025-12-08,RF_TOP_30_BASE,360436.4449698377
2025-12-09,RF_TOP_30_BASE,360436.4449698377
2025-12-10,RF_TOP_30_BASE,360436.4449698377
2025-12-11,RF_TOP_30_BASE,360436.4449698377
2025-12-12,RF_TOP_30_BASE,362091.7654372249
2025-12-13,RF_TOP_30_BASE,362091.7654372249
2025-12-14,RF_TOP_30_BASE,362091.7654372249
2025-12-15,RF_TOP_30_BASE,362275.41941721085
2025-12-16,RF_TOP_30_BASE,362275.41941721085
2025-12-17,RF_TOP_30_BASE,362275.41941721085
2025-12-18,RF_TOP_30_BASE,362275.41941721085
2025-12-19,RF_TOP_30_BASE,362275.41941721085
2025-12-20,RF_TOP_30_BASE,362275.41941721085
2025-12-21,RF_TOP_30_BASE,362275.41941721085
2025-12-22,RF_TOP_30_BASE,362275.41941721085
2025-12-23,RF_TOP_30_BASE,362275.41941721085
2025-12-24,RF_TOP_30_BASE,362275.41941721085
2025-12-25,RF_TOP_30_BASE,362275.41941721085
2025-12-26,RF_TOP_30_BASE,362275.41941721085
2025-12-27,RF_TOP_30_BASE,362275.41941721085
2025-12-28,RF_TOP_30_BASE,362275.41941721085
2025-12-29,RF_TOP_30_BASE,362275.41941721085
2025-12-30,RF_TOP_30_BASE,362275.41941721085
2025-12-31,RF_TOP_30_BASE,395127.3009227718
2023-01-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-01-31,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-02-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,200000.0
2023-02-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199183.34317783188
2023-02-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,198997.82382055224
2023-02-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199330.3681589362
2023-02-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199330.3681589362
2023-02-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199330.3681589362
2023-02-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199330.3681589362
2023-02-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199330.3681589362
2023-02-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199330.3681589362
2023-02-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199491.27713365006
2023-02-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,199491.27713365006
2023-02-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,198106.4788560637
2023-02-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197677.1715467067
2023-02-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197677.1715467067
2023-02-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197677.1715467067
2023-02-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197677.1715467067
2023-02-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197262.95057192165
2023-03-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197262.95057192165
2023-03-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197262.95057192165
2023-03-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197262.95057192165
2023-03-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197262.95057192165
2023-03-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197262.95057192165
2023-03-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196273.8107403045
2023-03-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196273.8107403045
2023-03-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196273.81074030453
2023-03-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196273.81074030453
2023-03-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196386.7067454918
2023-03-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196386.7067454918
2023-03-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196386.7067454918
2023-03-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195318.78582903725
2023-03-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195318.78582903725
2023-03-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195318.78582903725
2023-03-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195318.78582903725
2023-03-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196724.35964425004
2023-03-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-03-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-03-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-03-31,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196509.0722640637
2023-04-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195318.78582903725
2023-04-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195318.78582903725
2023-04-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-04-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,193979.4424425317
2023-05-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195897.65156525892
2023-05-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.8363320798
2023-05-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197129.9232042137
2023-05-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197129.9232042137
2023-05-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197716.63217694213
2023-05-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197716.63217694213
2023-05-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197716.63217694213
2023-05-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197716.63217694213
2023-05-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197716.63217694213
2023-05-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-05-31,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207978
2023-06-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207972
2023-06-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,195810.83633207972
2023-06-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-06-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-07-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-07-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196017.91086915656
2023-07-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197622.31205523573
2023-07-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-07-31,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-08-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-08-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,196994.32970266082
2023-08-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838722
2023-08-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838722
2023-08-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838722
2023-08-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838722
2023-08-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838722
2023-08-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838722
2023-08-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,198015.8533086404
2023-08-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,198254.72256161823
2023-08-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838725
2023-08-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838725
2023-08-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838725
2023-08-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838725
2023-08-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838725
2023-08-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197968.49769838725
2023-08-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,198669.2209392012
2023-08-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480604
2023-08-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480604
2023-08-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480604
2023-08-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480604
2023-08-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480604
2023-08-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.610894806
2023-08-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.610894806
2023-08-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480598
2023-08-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480598
2023-08-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480598
2023-08-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197423.61089480598
2023-08-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.55083164544
2023-08-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.55083164544
2023-08-31,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.5508316454
2023-09-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.5508316454
2023-09-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.5508316454
2023-09-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.5508316454
2023-09-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,197348.5508316454
2023-09-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,205731.8061105528
2023-09-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,205731.80611055283
2023-09-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,205989.7874116794
2023-09-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,211811.02898747672
2023-09-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,211811.02898747672
2023-09-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,211811.02898747672
2023-09-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,211811.02898747672
2023-09-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,212067.31180751123
2023-09-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,212067.31180751123
2023-09-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,212067.31180751123
2023-09-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,212067.31180751123
2023-09-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,212067.31180751123
2023-09-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,212067.31180751123
2023-09-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219851.4491271194
2023-09-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219851.4491271194
2023-09-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219480.14568347918
2023-09-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218796.74325965438
2023-09-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,220422.27168425027
2023-09-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,220422.27168425027
2023-09-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,220422.27168425027
2023-09-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,220422.27168425027
2023-09-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218542.91713395872
2023-09-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218542.91713395872
2023-09-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,216262.96051962022
2023-09-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,217060.6590925754
2023-09-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,217060.6590925754
2023-10-01,RF_TOP_30_EXCLUDE_NEWS_EXTREME,217060.6590925754
2023-10-02,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218213.11858698027
2023-10-03,RF_TOP_30_EXCLUDE_NEWS_EXTREME,216547.55634499283
2023-10-04,RF_TOP_30_EXCLUDE_NEWS_EXTREME,217381.518712317
2023-10-05,RF_TOP_30_EXCLUDE_NEWS_EXTREME,217381.518712317
2023-10-06,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-07,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-08,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-09,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-10,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-11,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-12,RF_TOP_30_EXCLUDE_NEWS_EXTREME,219638.5806157618
2023-10-13,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218505.58399899205
2023-10-14,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218505.58399899205
2023-10-15,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218505.58399899205
2023-10-16,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218505.58399899205
2023-10-17,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218505.58399899205
2023-10-18,RF_TOP_30_EXCLUDE_NEWS_EXTREME,218505.58399899205
2023-10-19,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-20,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-21,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-22,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-23,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-24,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-25,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-26,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-27,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-28,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-29,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-30,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
2023-10-31,RF_TOP_30_EXCLUDE_NEWS_EXTREME,214899.1109937093
